code;name;address;lat;lng
04025401;Przedsiębiorstwo Produkcyno Handlowo Usługowe BO - RO WILARY Spółka jawna;87-330 Jabłonowo Pomorskie, Konojady  1a;53.3508481;19.2263563
04025406;Spółdzielnia Producentów Mleka WSPÓLNOTA;87-335 Świedziebnia 124c;53.154331;19.5633105
04025501;Brodnickie Zakłady Żelatyny sp. z o.o.;87-300 Brodnica ul. Podgórna 38A;53.24493105;19.396278784826293
04025901;Ferma Drobiu Chlebowo Andrzej Gapa;87-335 Świedziebnia, Chlebowo  31;53.1567513;19.5051256
04025902;Gospodarstwo Rolne Piotr Czarnowski, Zarządca tymczasowy spadku Tadeusz Czarnowski;87-326 Nieżywięć, Kawki  58;;
04025903;Firma Handlowa JAJO Jarosław Łęgowski;87-300 Brodnica, Małki  36;53.23344575;19.241116796754092
04031602;Przedsiębiorstwo Wielobranżowe Produkcja Handel Usługi Eksel 2 Włodzimierz Grzywiński;86-031 Osielsko, Żołędowo  ul. Leszczynowa 5;53.2216092;18.059149949999995
04031803;Lohi Poland Sp. z o.o.;86-070 Dąbrowa Chełmińska ul. Łososiowa 6;53.180142;18.3096244
04033902;Przedsiębiorstwo Drobiarskie DROBEX Sp. z o.o.;86-050 Solec Kujawski ul. Powstańców 19;53.063021750000004;18.24324023691019
04034002;Istanbul PL1 Sp. z o.o. & Co. Spółka komandytowa;86-005 Białe Błota ul. Szubińska 101H;53.0902335;17.8924187
04034003;Przedsiębiorstwo Wielobranżowe GEMINUS s.c. Stanisław Górski, Dawid Górski;86-065 Łochowo, Lisi Ogon  ul. Przy Lesie 24;53.123373;17.8845948
04035901;Zespół Rolników Indywidualnych Janka Witold;86-005 Białe Błota, Ciele  ul. Ułańska 20;53.0720078;17.9114871
04040103;Ubojnia Kazimierz Adamczyk;86-221 Papowo Biskupie, Firlus  15;53.26744;18.63091
04040202;Zakłady Mięsne Lisewo Sp. z o. o.;86-230 Lisewo ul. Wybudowanie Wąbrzeskie 20;53.2943061;18.722724
04041601;Zakład Mleczarski Promlecz;86-212 Stolno, Robakowo  97;53.3566921;18.6708659
04041602;Spółdzielnia Mleczarska w Lisewie;86-230 Lisewo ul. Chełmińska 48;53.2977376;18.6821787
04043801;BAYKO Sp. z o.o.;86-212 Stolno 75;53.3221304;18.511107617455384
04050201;Zakład Masarski Helena i Stefan Romanowscy - Renata Romanowska-Rybacka;87-408 Ciechocin, Miliszewy  58;53.0250161;18.9471419
04060106;ANPOL Ubojnia Bydła i Trzody Roman Aniołkowski;86-318 Rogóźno, Szembruk 43  ;53.5571356;19.0193836
04060304;Przedsiębiorstwo Przemysłu Mięsnego Tadeusz Górski;86-300 Grudziądz, Marusza 3  ;53.4258702;18.8397593
04060307;Zakład Przetwórstwa Mięsnego Tomasz Kawski;86-330 Mełno, Gruta 281;53.461752;18.976021
04060310;MASARNIA ADAM SOBOCIŃSKI;86-330 Mełno, Mełno 37  ;53.4348593;18.935165895942536
04060501;Zakład Drobiarski Linodrób Kwiatkowscy sp. j.;86-341 Świecie nad Osą, Linowo  65A;53.4383961;19.0349576
04063601;Ubojnia Zakład Masarski Grzegorz Szlas;86-330 Mełno, Gruta 279  ;53.4648;18.9786
04063801;Ubojnia Trzody i Bydła AR - WO s. c. Lechosław Kubiak, Wojciech Kubiak, Arleta Babula;86-300 Grudziądz, Ruda 11b  ;53.39922;18.69411
04063802;Zakład Przetwórstwa Mięsnego Tomasz Kawski Ubojnia;86-320 Łasin, Wybudowanie Łasińskie77  ;53.52104;19.1005
04064201;"Przedsiębiorstwo Wielobranżowe Chłodnia Mokre s. c. Tadeusz Jastrzębski; Paweł Kapusta";86-300 Grudziądz Mokre 95A ;53.53792875;18.82486945
04064201;Przedsiębiorstwo Wielobranżowe Chłodnia Mokre s. c. Tadeusz Jastrzębski, Paweł Kapusta;86-302 Mokre ul. Bursztynowa 38;53.537928750000006;18.824869450000005
04065901;Przedsiębiorstwo Handlowo - Usługowe MIR - WO W. Kawski, M. Lipowski, M. Kawski;86-320 Łasin ul. Olimpijska 26;53.51320915;19.08677175
04065902;Gospodarstwo Rolne - Ferma Drobiu G.A. Lutostańscy;86-318 Rogóźno, Budy 26  ;53.576862399999996;18.959990142982974
04070202;Zakłady Mięsne Viando Spółka z ograniczoną odpowiedzialnością Spółka komandytowa;88-101 Inowrocław, Radojewice  54;52.7516318;18.3981994
04070203;Firma Produkcyjno - Handlowa GROMATEX Sp. z o.o.;88-126 Tuczno ul. Pakoska 28;52.8622031;18.1298714
04070205;KOM - ROL Kobylniki Sp. z o.o.;88-150 Kruszwica, Rożniaty  11;52.70687;18.29339
